;FILENAME;URL;TYPE;FICHIER;MASQUE;LUMINOSITE;LUMINOSITE-CORR;CONTRASTE;CONTRASTE-CORR;LUMINOSITE-CORR2;CONTRASTE-CORR2
13772;NORMAL-4145;https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data;Normal;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\NORMAL-4145.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\NORMAL-4145.png;233.53388664556329;212.6738291517992;0.6831683168316832;0.6831683168316832;215.3817488239679;0.639871382636656
13782;NORMAL-4155;https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data;Normal;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\NORMAL-4155.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\NORMAL-4155.png;206.2644489435241;168.12079283229494;0.9844357976653696;0.9767441860465116;172.431201554382;0.9172932330827067
13784;NORMAL-4157;https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data;Normal;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\NORMAL-4157.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\NORMAL-4157.png;200.245936846344;185.25165266607755;0.9615384615384616;0.9465648854961832;188.81736316531644;0.8888888888888888
13803;NORMAL-4176;https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data;Normal;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\NORMAL-4176.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\NORMAL-4176.png;178.67419827518708;159.93400521246966;0.9391634980988594;0.9245283018867924;164.87398936557247;0.8681318681318682
13875;NORMAL-4248;https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data;Normal;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\NORMAL-4248.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\NORMAL-4248.png;215.9542510710171;211.984821198868;0.6943521594684385;0.6943521594684385;214.81192625365645;0.6504854368932039
14042;NORMAL-4415;https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data;Normal;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\NORMAL-4415.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\NORMAL-4415.png;224.04360130199885;200.29318463999283;0.6139240506329114;0.6088328075709779;204.16227114878532;0.5692307692307692
14061;NORMAL-4434;https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data;Normal;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\NORMAL-4434.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\NORMAL-4434.png;196.3874677017036;164.72765405308667;0.8021201413427562;0.795774647887324;169.48432139283014;0.7465753424657534
14098;NORMAL-4471;https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data;Normal;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\NORMAL-4471.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\NORMAL-4471.png;215.47498350130311;197.5121754790215;0.9101123595505618;0.9101123595505618;200.61433192192763;0.8545454545454545
14102;NORMAL-4475;https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data;Normal;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\NORMAL-4475.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\NORMAL-4475.png;228.3906332143936;212.2559031778168;0.5789473684210527;0.5740740740740741;215.15401788761986;0.536144578313253
14183;NORMAL-4556;https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data;Normal;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\NORMAL-4556.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\NORMAL-4556.png;216.3772888446438;195.0123264840438;0.7525773195876289;0.7525773195876289;198.93941740049607;0.705685618729097
14209;NORMAL-4582;https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data;Normal;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\NORMAL-4582.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\NORMAL-4582.png;224.62025033277035;211.1532645048713;0.5133531157270029;0.5133531157270029;214.82472502555441;0.4782608695652174
14220;NORMAL-4593;https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data;Normal;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\NORMAL-4593.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\NORMAL-4593.png;204.69722933747943;178.79660182772005;0.8888888888888888;0.875;182.77305855138624;0.8214285714285714
14239;NORMAL-4612;https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data;Normal;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\NORMAL-4612.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\NORMAL-4612.png;197.7290298766233;170.34299392624243;1.0;1.0;174.90053529645036;0.9391634980988594
14334;NORMAL-4707;https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data;Normal;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\NORMAL-4707.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\NORMAL-4707.png;218.222066867261;185.7804498831109;0.875;0.875;189.24800319518016;0.8214285714285714
14356;NORMAL-4729;https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data;Normal;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\NORMAL-4729.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\NORMAL-4729.png;216.0991152224248;191.44648270153576;0.6037735849056604;0.6037735849056604;195.61558335535813;0.5644171779141104
14416;NORMAL-4789;https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data;Normal;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\NORMAL-4789.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\NORMAL-4789.png;227.83699287480005;210.9945190769678;0.6346153846153846;0.6346153846153846;214.05772288876997;0.59375
14446;NORMAL-4819;https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data;Normal;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\NORMAL-4819.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\NORMAL-4819.png;213.08291853558688;198.6649366338184;0.8613138686131386;0.8613138686131386;201.71986975939737;0.8085106382978723
14539;NORMAL-4912;https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data;Normal;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\NORMAL-4912.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\NORMAL-4912.png;206.1646961443384;188.33763604433955;0.7832167832167832;0.7832167832167832;192.22173582238074;0.7346938775510204
14579;NORMAL-4952;https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data;Normal;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\NORMAL-4952.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\NORMAL-4952.png;227.33515285063925;194.357076542768;0.7894736842105263;0.7894736842105263;197.61132139976456;0.7406143344709898
14632;NORMAL-5005;https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data;Normal;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\NORMAL-5005.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\NORMAL-5005.png;208.8255612353329;187.2978266462344;0.8819188191881919;0.875;190.84708540638582;0.8214285714285714
14658;NORMAL-5031;https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data;Normal;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\NORMAL-5031.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\NORMAL-5031.png;193.8213442802653;174.65530586906186;1.0;1.0;179.18697493508728;0.9391634980988594
14666;NORMAL-5039;https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data;Normal;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\NORMAL-5039.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\NORMAL-5039.png;219.1690025838637;174.8803145378687;0.8021201413427562;0.8021201413427562;179.2153773627579;0.7525773195876289
14809;NORMAL-5182;https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data;Normal;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\NORMAL-5182.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\NORMAL-5182.png;216.09440610284005;202.28937036498476;0.5987460815047022;0.59375;206.44425184966946;0.5548780487804879
14876;NORMAL-5249;https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data;Normal;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\NORMAL-5249.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\NORMAL-5249.png;213.95703627476203;189.637666245344;0.8613138686131386;0.8613138686131386;193.02239600031433;0.8085106382978723
14914;NORMAL-5287;https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data;Normal;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\NORMAL-5287.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\NORMAL-5287.png;208.46809319806263;205.15503182291025;1.0;1.0;208.42689320595758;0.9391634980988594
15037;NORMAL-5410;https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data;Normal;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\NORMAL-5410.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\NORMAL-5410.png;214.44812697844543;198.77212782854775;0.9844357976653696;0.9844357976653696;201.6375493522424;0.9245283018867925
15064;NORMAL-5437;https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data;Normal;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\NORMAL-5437.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\NORMAL-5437.png;224.92903882506903;208.66601044731044;0.5133531157270029;0.5088757396449705;212.86702122378597;0.47398843930635837
15069;NORMAL-5442;https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data;Normal;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\NORMAL-5442.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\NORMAL-5442.png;210.76499144304876;185.72829162984755;0.9318181818181818;0.9318181818181818;189.19941866197135;0.875
15212;NORMAL-5585;https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data;Normal;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\NORMAL-5585.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\NORMAL-5585.png;211.817787273073;186.7986487846892;0.5887850467289719;0.5838509316770186;191.04894766508366;0.5454545454545454
15280;NORMAL-5653;https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data;Normal;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\NORMAL-5653.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\NORMAL-5653.png;185.8054607890292;167.5115490878178;1.0;1.0;172.35835826060563;0.9391634980988594
15302;NORMAL-5675;https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data;Normal;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\NORMAL-5675.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\NORMAL-5675.png;211.90865873983512;202.10993165624544;0.6612377850162866;0.6612377850162866;205.67631544798672;0.6190476190476191
15322;NORMAL-5695;https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data;Normal;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\NORMAL-5695.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\NORMAL-5695.png;187.7812105010011;171.27764790103018;1.0;1.0;175.59608249274353;0.9391634980988594
15367;NORMAL-5740;https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data;Normal;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\NORMAL-5740.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\NORMAL-5740.png;217.5815371192716;207.3176250824935;0.6190476190476191;0.6190476190476191;211.0626023864704;0.5789473684210527
15425;NORMAL-5798;https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data;Normal;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\NORMAL-5798.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\NORMAL-5798.png;212.1117549020705;188.3952304784063;0.9615384615384616;0.9540229885057472;191.9248519236372;0.895910780669145
15452;NORMAL-5825;https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data;Normal;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\NORMAL-5825.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\NORMAL-5825.png;218.4916164248722;205.62182749633672;0.6190476190476191;0.59375;209.12182627434075;0.5548780487804879
15516;NORMAL-5889;https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data;Normal;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\NORMAL-5889.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\NORMAL-5889.png;218.99155490430755;204.67837048802585;0.9465648854961832;0.9465648854961832;207.3554294697505;0.8888888888888888
15614;NORMAL-5987;https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data;Normal;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\NORMAL-5987.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\NORMAL-5987.png;206.41222133980605;195.795740539815;0.5692307692307692;0.5692307692307692;200.3427734423018;0.5315315315315315
15641;NORMAL-6014;https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data;Normal;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\NORMAL-6014.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\NORMAL-6014.png;218.206026778224;207.40085681368217;0.7171717171717171;0.7114093959731543;210.87292849525818;0.6666666666666666
15721;NORMAL-6094;https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data;Normal;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\NORMAL-6094.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\NORMAL-6094.png;208.393552644825;176.12419324168633;0.8478260869565217;0.8411552346570397;180.15140501518096;0.7894736842105263
15726;NORMAL-6099;https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data;Normal;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\NORMAL-6099.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\NORMAL-6099.png;209.95628684242905;204.66683817854383;0.6451612903225806;0.639871382636656;208.51438515763417;0.5987460815047022
15746;NORMAL-6119;https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data;Normal;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\NORMAL-6119.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\NORMAL-6119.png;215.9108175523764;196.26820729074615;0.9172932330827068;0.9172932330827068;199.3024283945043;0.8613138686131386
15793;NORMAL-6166;https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data;Normal;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\NORMAL-6166.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\NORMAL-6166.png;220.7389402803101;195.6234717732464;0.5178571428571429;0.5178571428571429;200.77606326495072;0.48255813953488375
15797;NORMAL-6170;https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data;Normal;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\NORMAL-6170.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\NORMAL-6170.png;209.85172425364368;203.4673661368441;0.6190476190476191;0.6088328075709779;207.8293392892156;0.5692307692307692
15867;NORMAL-6240;https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data;Normal;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\NORMAL-6240.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\NORMAL-6240.png;205.12449525173096;188.4888535922417;0.8681318681318682;0.8681318681318682;191.84826548159535;0.8149466192170819
15874;NORMAL-6247;https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data;Normal;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\NORMAL-6247.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\NORMAL-6247.png;208.8985358105614;199.65007102828827;0.59375;0.5887850467289719;203.7255468226346;0.5501519756838906
15964;NORMAL-6337;https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data;Normal;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\NORMAL-6337.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\NORMAL-6337.png;195.73328038836252;174.10332099193522;0.9844357976653696;0.9844357976653696;178.40975242049996;0.9245283018867925
15969;NORMAL-6342;https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data;Normal;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\NORMAL-6342.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\NORMAL-6342.png;198.52657129114883;165.0644847373072;0.9540229885057472;0.9465648854961832;169.54352778742293;0.8888888888888888
16022;NORMAL-6395;https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data;Normal;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\NORMAL-6395.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\NORMAL-6395.png;212.99875840314985;176.66617823066855;0.9318181818181818;0.9029850746268656;180.95847982565203;0.8478260869565217
16025;NORMAL-6398;https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data;Normal;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\NORMAL-6398.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\NORMAL-6398.png;221.6822518763772;206.52573237435823;0.6088328075709779;0.6037735849056604;210.4534017384059;0.5644171779141104
16099;NORMAL-6472;https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data;Normal;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\NORMAL-6472.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\NORMAL-6472.png;222.39872037225533;200.3373004776233;0.6558441558441559;0.6451612903225806;204.37311037097828;0.6037735849056604
16200;NORMAL-6573;https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data;Normal;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\NORMAL-6573.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\NORMAL-6573.png;202.1777832462724;189.68511537902265;0.6831683168316832;0.6776315789473685;193.97949009907467;0.6346153846153846
16228;NORMAL-6601;https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data;Normal;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\NORMAL-6601.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\NORMAL-6601.png;197.83603091688013;191.59008288497893;1.0;1.0;195.29772477325375;0.9391634980988594
16325;NORMAL-6698;https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data;Normal;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\NORMAL-6698.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\NORMAL-6698.png;218.7284370420913;183.48678426415813;0.7894736842105263;0.7894736842105263;187.63397403136977;0.7406143344709898
16377;NORMAL-6750;https://www.kaggle.com/c/rsna-pneumonia-detection-challenge/data;Normal;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\JDD_ALL_LumCorr_Cropped\NORMAL-6750.png;C:\MesDocuments\DATASCIENTEST\PROJET\Livrable 3 Streamlit\IMAGES\Masks_ALL_Cropped\NORMAL-6750.png;205.1197078332457;183.5992326707755;0.7;0.6943521594684385;187.96111522192902;0.6504854368932039
